商品编号	商品名称	品牌编号	品牌英文名称	品牌中文名称	商品性别	商品商城分类编号	商品商城分类名称
30014602	前中荷叶边褶皱外套	B0617	OASIS	奥时裳	0	A01B02C86D01	运动&套装
30014601	前中荷叶边褶皱外套	B0617	OASIS	奥时裳	0	A01B02C86D01	运动&套装
30014600	前中荷叶边褶皱外套	B0617	OASIS	奥时裳	0	A01B02C86D01	运动&套装
30014599	印花吊带连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014598	万千压褶晚宴褶	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014597	前中蝴蝶结装饰外套	B0617	OASIS	奥时裳	0	A01B02C86D01	运动&套装
30014596	印花针织及裸裙	B0617	OASIS	奥时裳	0	A01B02C61D01	半身裙
30014595	印花针织及裸裙	B0617	OASIS	奥时裳	0	A01B02C61D01	半身裙
30014594	印花针织及裸裙	B0617	OASIS	奥时裳	0	A01B02C61D01	半身裙
30014593	条纹动物拼接连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014592	条纹动物拼接连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014591	条纹动物拼接连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014590	烫钻抹胸连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014589	烫钻抹胸连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014588	抹胸蛋糕连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014587	抹胸蛋糕连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014586	抹胸蛋糕连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014585	抹胸式蛋糕连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014584	抹胸式蛋糕连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014583	抹胸式蛋糕连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014582	前胸细节吊脖连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014581	前胸细节吊脖连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014580	垂领中袖针织上衣	B0617	OASIS	奥时裳	0	A01B02C71D01	针织毛衣
30014579	提花外套	B0617	OASIS	奥时裳	0	A01B02C86D01	运动&套装
30014578	叠领花呢西装	B0617	OASIS	奥时裳	0	A01B02C77D01	西服
30014577	烫钻抹胸连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014576	抹胸蛋糕连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014575	亮片装饰套头毛衫	B0617	OASIS	奥时裳	0	A01B02C71D01	针织毛衣
30014574	提花外套	B0617	OASIS	奥时裳	0	A01B02C86D01	运动&套装
30014573	亮片装饰套头毛衫	B0617	OASIS	奥时裳	0	A01B02C71D01	针织毛衣
30014572	彩色圆领套头衫	B0617	OASIS	奥时裳	0	A01B02C71D01	针织毛衣
30014571	彩色圆领套头衫	B0617	OASIS	奥时裳	0	A01B02C71D01	针织毛衣
30014570	彩色圆领套头衫	B0617	OASIS	奥时裳	0	A01B02C71D01	针织毛衣
30014569	订珠圆领套衫	B0617	OASIS	奥时裳	0	A01B02C71D01	针织毛衣
30014568	订珠圆领套衫	B0617	OASIS	奥时裳	0	A01B02C71D01	针织毛衣
30014567	订珠圆领套衫	B0617	OASIS	奥时裳	0	A01B02C71D01	针织毛衣
30014566	镶蕾丝蓬蓬半裙	B0617	OASIS	奥时裳	0	A01B02C61D01	半身裙
30014565	天丝绑带短裙	B0617	OASIS	奥时裳	0	A01B02C61D01	半身裙
30014564	天丝绑带短裙	B0617	OASIS	奥时裳	0	A01B02C61D01	半身裙
30014563	天丝绑带短裙	B0617	OASIS	奥时裳	0	A01B02C61D01	半身裙
30014562	镂空翻领夹克	B0617	OASIS	奥时裳	0	A01B02C85D01	夹克
30014561	镂空翻领夹克	B0617	OASIS	奥时裳	0	A01B02C85D01	夹克
30014560	蝙蝠袖毛针上衣	B0617	OASIS	奥时裳	0	A01B02C71D01	针织毛衣
30014559	蝙蝠袖毛针上衣	B0617	OASIS	奥时裳	0	A01B02C71D01	针织毛衣
30014558	蝙蝠袖毛针上衣	B0617	OASIS	奥时裳	0	A01B02C71D01	针织毛衣
30014557	蝙蝠袖毛针上衣	B0617	OASIS	奥时裳	0	A01B02C71D01	针织毛衣
30014556	腰部褶皱半裙	B0617	OASIS	奥时裳	0	A01B02C61D01	半身裙
30014555	腰部褶皱半裙	B0617	OASIS	奥时裳	0	A01B02C61D01	半身裙
30014554	腰部褶皱半裙	B0617	OASIS	奥时裳	0	A01B02C61D01	半身裙
30014553	腰部褶皱半裙	B0617	OASIS	奥时裳	0	A01B02C61D01	半身裙
30014552	镶蕾丝蓬蓬半裙	B0617	OASIS	奥时裳	0	A01B02C61D01	半身裙
30014551	镶蕾丝蓬蓬半裙	B0617	OASIS	奥时裳	0	A01B02C61D01	半身裙
30014550	褶皱半裙	B0617	OASIS	奥时裳	0	A01B02C61D01	半身裙
30014549	褶皱半裙	B0617	OASIS	奥时裳	0	A01B02C61D01	半身裙
30014548	褶皱半裙	B0617	OASIS	奥时裳	0	A01B02C61D01	半身裙
30014547	毛边分割线装饰大衣	B0617	OASIS	奥时裳	0	A01B02C81D01	大衣
30014546	连帽背心羽绒	B0617	OASIS	奥时裳	0	A01B02C84D01	羽绒服
30014545	袖口包边短羽绒服	B0617	OASIS	奥时裳	0	A01B02C84D01	羽绒服
30014544	斜纹宽松大衣	B0617	OASIS	奥时裳	0	A01B02C81D01	大衣
30014543	拼袋连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014542	拼袋连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014541	撞色腰长裤	B0617	OASIS	奥时裳	0	A01B02C86D01	运动&套装
30014540	双排扣小圆翻领大衣	B0617	OASIS	奥时裳	0	A01B02C81D01	大衣
30014539	配腰带圆领连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014538	厚领系腰修身长羽绒	B0617	OASIS	奥时裳	0	A01B02C84D01	羽绒服
30014537	毛边分割线装饰大衣	B0617	OASIS	奥时裳	0	A01B02C81D01	大衣
30014536	撞色腰长裤	B0617	OASIS	奥时裳	0	A01B02C86D01	运动&套装
30014535	水绒花边外套	B0617	OASIS	奥时裳	0	A01B02C86D01	运动&套装
30014534	中袖系蝴蝶结风衣	B0617	OASIS	奥时裳	0	A01B02C03D10	风衣
30014533	无袖收腰连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014532	无袖收腰连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014531	无袖收腰连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014530	领口钉珠连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014529	领口蝴蝶结外套	B0617	OASIS	奥时裳	0	A01B02C86D01	运动&套装
30014528	蓝白印花荷叶边连衣裙	B0617	OASIS	奥时裳	0	A01B02C39D01	连衣裙
30014527	圆点印花连衣裤	B0617	OASIS	奥时裳	0	A01B02C83D01	连体裤
30014526	带帽系腰带修身长羽绒服	B0617	OASIS	奥时裳	0	A01B02C84D01	羽绒服
30014525	带帽系腰带修身长羽绒服	B0617	OASIS	奥时裳	0	A01B02C84D01	羽绒服
30014524	带帽系腰带修身长羽绒服	B0617	OASIS	奥时裳	0	A01B02C84D01	羽绒服
30014523	双排扣A型外套	B0617	OASIS	奥时裳	0	A01B02C86D01	运动&套装
30014522	双排扣A型外套	B0617	OASIS	奥时裳	0	A01B02C86D01	运动&套装
30014521	水绒花边外套	B0617	OASIS	奥时裳	0	A01B02C86D01	运动&套装
30014520	撞色领经典款大衣	B0617	OASIS	奥时裳	0	A01B02C81D01	大衣
30014519	厚领系腰修身长羽绒	B0617	OASIS	奥时裳	0	A01B02C84D01	羽绒服
30014518	厚领系腰修身长羽绒	B0617	OASIS	奥时裳	0	A01B02C84D01	羽绒服
30014517	连帽背心羽绒	B0617	OASIS	奥时裳	0	A01B02C84D01	羽绒服
30014516	连帽背心羽绒	B0617	OASIS	奥时裳	0	A01B02C84D01	羽绒服
30014515	男士 卡其色手拿包	B0010	BOTTEGA VENETA	葆蝶家	1	A02B01C12D01	手拿/盥洗包
30014514	男士卡其色手拿包	B0010	BOTTEGA VENETA	葆蝶家	1	A02B01C12D01	手拿/盥洗包
30014513	男士蓝色钱包	B0007	MIU MIU	缪缪	1	A02B01C01D01	男士手提包
30014512	女士咖色手提包（小）	B0010	BOTTEGA VENETA	葆蝶家	0	A01B01C01D01	手提包
30014511	女士黑色印花手提包	B0002	PRADA	普拉达	0	A01B01C58D01	长款钱夹
30014510	男士蓝色十字纹钱包	B0010	BOTTEGA VENETA	葆蝶家	1	A02B01C12D01	手拿/盥洗包
30014509	女士浅咖色手拿包	B0003	GUCCI	古驰	0	A01B01C01D01	手提包
30014508	女士灰色手提包	B0010	BOTTEGA VENETA	葆蝶家	0	A01B01C01D01	手提包
30014507	男士深蓝色手提包	B0010	BOTTEGA VENETA	葆蝶家	1	A02B01C04D01	男士斜挎包
30014506	男士黑色羽绒配皮单肩包	B0010	BOTTEGA VENETA	葆蝶家	1	A02B01C04D01	男士斜挎包
30014505	女士红色手拿包	B0105	SKAGEN	诗格恩	0	A01B01C55D01	手拿包
30014504	女士酒红色手拿包	B0105	SKAGEN	诗格恩	0	A01B01C55D01	手拿包
30014503	女士蓝色手拿包	B0105	SKAGEN	诗格恩	0	A01B01C55D01	手拿包
30014502	女士深棕色手拿包	B0105	SKAGEN	诗格恩	0	A01B01C55D01	手拿包
30014501	女士红色手拿包	B0105	SKAGEN	诗格恩	0	A01B01C55D01	手拿包
30014500	女士蓝色手拿包	B0105	SKAGEN	诗格恩	0	A01B01C55D01	手拿包
30014499	女士深棕色手拿包	B0105	SKAGEN	诗格恩	0	A01B01C55D01	手拿包
30014498	女士灰色手拿包	B0105	SKAGEN	诗格恩	0	A01B01C55D01	手拿包
30014497	女士红色手拿包	B0105	SKAGEN	诗格恩	0	A01B01C55D01	手拿包
30014496	女士蓝色手拿包	B0105	SKAGEN	诗格恩	0	A01B01C55D01	手拿包
30014495	女士深棕色手拿包	B0105	SKAGEN	诗格恩	0	A01B01C55D01	手拿包
30014494	女士红色短款钱夹	B0105	SKAGEN	诗格恩	0	A01B01C58D02	短款钱夹
30014493	女士蓝色短款钱夹	B0105	SKAGEN	诗格恩	0	A01B01C58D02	短款钱夹
30014492	女士深棕色短款钱夹	B0105	SKAGEN	诗格恩	0	A01B01C58D02	短款钱夹
30014491	男士深棕色短款钱夹	B0105	SKAGEN	诗格恩	1	A02B01C15D02	短款钱夹
30014490	男士黑色短款钱夹	B0105	SKAGEN	诗格恩	1	A02B01C15D02	短款钱夹
30014489	男士深棕色短款钱夹	B0105	SKAGEN	诗格恩	1	A02B01C15D02	短款钱夹
